STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,INDICATOR,Indicator,GEO_PICT,Pacific Island Countries and territories,SEX,Sex,AGE,Age,URBANIZATION,Urbanization,INCOME,Income,EDUCATION,Education level,OCCUPATION,Occupation,COMPOSITE_BREAKDOWN,Composite breakdown,DISABILITY,Disability,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,REPORTING_TYPE,Reporting type,NATURE,Nature,DATA_SOURCE,Data source,OBS_STATUS,Observation Status,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2004,,29,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2005,,58,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2006,,70,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2007,,66,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2008,,91,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2009,,117,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2010,,119,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2011,,76,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2012,,26,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2013,,52,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2014,,91,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2015,,91,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2016,,149,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2017,,129,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2018,,110,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2019,,39,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2020,,65,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2021,,52,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2022,,45,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,PW,Palau,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2023,,97,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2000,,86,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2001,,81,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2002,,70,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2003,,79,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2004,,90,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2005,,103,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2006,,94,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2007,,99,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2008,,95,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2009,,88,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
DATAFLOW,SPC:DF_SDG_03(3.0),Sustainable Development Goal 03 - Good Health and Well-Being,I,A,Annual,SH_TBS_INCD,3.3.2 Tuberculosis incidence,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2010,,79,,PER_100000_POP,"per 100,000 population",G,Global,_X,Not Available,WHO Global Tuberculosis Report 2024 (https://www.who.int/teams/global-tuberculosis-programme/data),,,,Data extracted as of 2025-01-07 based on data originally compiled for the 2024 WHO Global TB Report,
